Epoch,Accuracy,Loss
111,0.35714285714285715,0.17845265567302704
112,0.35714285714285715,0.17661967873573303
113,0.35714285714285715,0.1771005243062973
114,0.3357142857142857,0.17963860929012299
115,0.3357142857142857,0.17870627343654633
116,0.34285714285714286,0.17546598613262177
117,0.35,0.17738157510757446
118,0.37857142857142856,0.17517556250095367
119,0.37857142857142856,0.17695802450180054
120,0.38571428571428573,0.177127867937088
121,0.38571428571428573,0.1757568120956421
122,0.39285714285714285,0.1763639748096466
123,0.39285714285714285,0.1761038899421692
124,0.37142857142857144,0.17656509578227997
125,0.37142857142857144,0.17708823084831238
126,0.39285714285714285,0.17653892934322357
127,0.34285714285714286,0.17651857435703278
128,0.35714285714285715,0.17510786652565002
129,0.34285714285714286,0.17705683410167694
130,0.38571428571428573,0.17711006104946136
131,0.37857142857142856,0.17543451488018036
132,0.32857142857142857,0.1786043792963028
133,0.4,0.1752227395772934
134,0.35,0.17422549426555634
135,0.37142857142857144,0.17598114907741547
136,0.37857142857142856,0.1748419851064682
137,0.36428571428571427,0.17472511529922485
138,0.4,0.17538484930992126
139,0.36428571428571427,0.17731474339962006
140,0.37857142857142856,0.17526529729366302
141,0.35714285714285715,0.1750701367855072
142,0.38571428571428573,0.1739911437034607
143,0.38571428571428573,0.17320749163627625
144,0.38571428571428573,0.1749780923128128
145,0.36428571428571427,0.1755906492471695
146,0.38571428571428573,0.17441046237945557
147,0.40714285714285714,0.17539595067501068
148,0.42142857142857143,0.17377331852912903
149,0.40714285714285714,0.17559829354286194
150,0.37857142857142856,0.17365895211696625
151,0.38571428571428573,0.17583708465099335
152,0.35714285714285715,0.1733652800321579
153,0.37142857142857144,0.17491492629051208
154,0.38571428571428573,0.17449121177196503
155,0.39285714285714285,0.17359231412410736
156,0.38571428571428573,0.17494262754917145
157,0.39285714285714285,0.1745455265045166
158,0.37142857142857144,0.1744823306798935
159,0.39285714285714285,0.17420589923858643
160,0.4142857142857143,0.17231637239456177
161,0.35,0.17271150648593903
162,0.39285714285714285,0.17365343868732452
163,0.40714285714285714,0.1736966222524643
164,0.40714285714285714,0.1717052459716797
165,0.38571428571428573,0.174234077334404
166,0.37142857142857144,0.17451952397823334
167,0.38571428571428573,0.17322620749473572
168,0.38571428571428573,0.17387986183166504
169,0.4,0.17349454760551453
170,0.37142857142857144,0.17295977473258972
171,0.37142857142857144,0.17342612147331238
172,0.4142857142857143,0.17220643162727356
173,0.40714285714285714,0.17339463531970978
174,0.40714285714285714,0.17277304828166962
175,0.42142857142857143,0.1732073426246643
176,0.4142857142857143,0.1721251755952835
177,0.42857142857142855,0.1735849529504776
178,0.4,0.17364180088043213
179,0.42857142857142855,0.17233827710151672
180,0.4,0.17299222946166992
181,0.42857142857142855,0.1732405722141266
182,0.4,0.1747283637523651
183,0.42857142857142855,0.17283158004283905
184,0.42857142857142855,0.1711234450340271
185,0.4785714285714286,0.17031875252723694
186,0.4142857142857143,0.17289875447750092
187,0.44285714285714284,0.1721026748418808
188,0.4642857142857143,0.1712425798177719
189,0.4142857142857143,0.1737256944179535
190,0.4142857142857143,0.17178241908550262
191,0.44285714285714284,0.1713874787092209
192,0.45714285714285713,0.170881986618042
193,0.44285714285714284,0.17105165123939514
194,0.4357142857142857,0.17127802968025208
195,0.4357142857142857,0.17108719050884247
196,0.44285714285714284,0.17074620723724365
197,0.42142857142857143,0.17228500545024872
198,0.44285714285714284,0.17008207738399506
199,0.45,0.17027971148490906
200,0.4857142857142857,0.17015402019023895
201,0.44285714285714284,0.17093096673488617
202,0.4642857142857143,0.17148081958293915
203,0.4928571428571429,0.16874735057353973
204,0.4857142857142857,0.1704353541135788
205,0.4857142857142857,0.1688014566898346
206,0.5,0.16887669265270233
207,0.5142857142857142,0.16947348415851593
208,0.5285714285714286,0.16942098736763
209,0.5142857142857142,0.1682654470205307
210,0.5142857142857142,0.16865836083889008
211,0.55,0.16943226754665375
212,0.5142857142857142,0.1681123822927475
213,0.5285714285714286,0.16727980971336365
214,0.5214285714285715,0.16752974689006805
215,0.5,0.16864797472953796
216,0.5428571428571428,0.16596180200576782
217,0.5428571428571428,0.1678467094898224
218,0.5071428571428571,0.16939954459667206
219,0.5714285714285714,0.1652032732963562
220,0.5142857142857142,0.16716335713863373
221,0.5285714285714286,0.16676263511180878
222,0.5071428571428571,0.16695955395698547
223,0.5642857142857143,0.16413724422454834
224,0.5285714285714286,0.16649220883846283
225,0.5571428571428572,0.1665029674768448
226,0.5285714285714286,0.1669912338256836
227,0.55,0.16464422643184662
228,0.55,0.1655079573392868
229,0.5357142857142857,0.1647108644247055
230,0.55,0.16373126208782196
231,0.5214285714285715,0.16598667204380035
232,0.5785714285714286,0.16395561397075653
233,0.5214285714285715,0.16662824153900146
234,0.55,0.16699068248271942
235,0.5714285714285714,0.16303043067455292
236,0.5571428571428572,0.16626326739788055
237,0.5857142857142857,0.162149578332901
238,0.5714285714285714,0.16412386298179626
239,0.5928571428571429,0.16382743418216705
240,0.5857142857142857,0.1630929559469223
241,0.5714285714285714,0.16364765167236328
242,0.5357142857142857,0.16633406281471252
243,0.5642857142857143,0.16325995326042175
244,0.5642857142857143,0.16382096707820892
245,0.5785714285714286,0.1642872542142868
246,0.5642857142857143,0.16151045262813568
247,0.5428571428571428,0.1631149798631668
248,0.6,0.16185013949871063
249,0.5571428571428572,0.16217616200447083
250,0.5428571428571428,0.16316382586956024
251,0.5928571428571429,0.16260969638824463
252,0.5357142857142857,0.1647656261920929
253,0.5571428571428572,0.16379345953464508
254,0.5928571428571429,0.16200904548168182
255,0.5428571428571428,0.16114073991775513
256,0.6214285714285714,0.16004829108715057
257,0.5857142857142857,0.16283701360225677
258,0.5571428571428572,0.16231201589107513
259,0.55,0.16192138195037842
260,0.5642857142857143,0.1628008931875229
261,0.5714285714285714,0.16101381182670593
262,0.6071428571428571,0.1597786545753479
263,0.5571428571428572,0.1622685045003891
264,0.5642857142857143,0.16170260310173035
265,0.6285714285714286,0.1589590162038803
266,0.6,0.15938185155391693
267,0.5714285714285714,0.16342347860336304
268,0.5785714285714286,0.159591406583786
269,0.6,0.16094115376472473
270,0.65,0.1569150984287262
271,0.6285714285714286,0.15846207737922668
272,0.6714285714285714,0.1568848192691803
273,0.6357142857142857,0.15880267322063446
274,0.6285714285714286,0.15895570814609528
275,0.5785714285714286,0.16131994128227234
276,0.6714285714285714,0.1582127809524536
277,0.6571428571428571,0.15804868936538696
278,0.6285714285714286,0.1597738116979599
279,0.6642857142857143,0.15513569116592407
280,0.6714285714285714,0.1558099240064621
281,0.6142857142857143,0.15815573930740356
282,0.6642857142857143,0.1554379165172577
283,0.6857142857142857,0.1576940268278122
284,0.6785714285714286,0.1551280915737152
285,0.6857142857142857,0.15666501224040985
286,0.6642857142857143,0.15524934232234955
287,0.6428571428571429,0.15752676129341125
288,0.6785714285714286,0.15600548684597015
289,0.6642857142857143,0.156001478433609
290,0.7071428571428572,0.15456244349479675
291,0.7071428571428572,0.15509526431560516
292,0.65,0.15547241270542145
293,0.6785714285714286,0.15584759414196014
294,0.7071428571428572,0.1541590690612793
295,0.7,0.15436717867851257
296,0.7285714285714285,0.15091393887996674
297,0.7,0.15305432677268982
298,0.75,0.15140055119991302
299,0.7214285714285714,0.15262368321418762
300,0.7071428571428572,0.1530846506357193
301,0.7357142857142858,0.15262383222579956
302,0.6928571428571428,0.15306465327739716
303,0.6928571428571428,0.15299883484840393
304,0.6285714285714286,0.1562700718641281
305,0.6928571428571428,0.1534414142370224
306,0.6571428571428571,0.15444637835025787
307,0.6785714285714286,0.1536691039800644
308,0.7071428571428572,0.1519211381673813
309,0.7642857142857142,0.1490209549665451
310,0.7214285714285714,0.15090714395046234
311,0.7142857142857143,0.15142439305782318
312,0.7,0.15275943279266357
313,0.7428571428571429,0.15025518834590912
314,0.6714285714285714,0.15455839037895203
315,0.7357142857142858,0.15067468583583832
316,0.7071428571428572,0.15062382817268372
317,0.7142857142857143,0.15191039443016052
318,0.7285714285714285,0.15135015547275543
319,0.7357142857142858,0.1524907350540161
320,0.75,0.14706264436244965
321,0.7285714285714285,0.1513662189245224
322,0.7,0.1494276523590088
323,0.7428571428571429,0.1486806720495224
324,0.7714285714285715,0.14880238473415375
325,0.75,0.14751873910427094
326,0.7357142857142858,0.14978478848934174
327,0.7285714285714285,0.1493442803621292
328,0.7357142857142858,0.14960047602653503
329,0.7142857142857143,0.15120601654052734
330,0.7428571428571429,0.1503947675228119
331,0.7214285714285714,0.15011601150035858
332,0.7857142857142857,0.14757010340690613
333,0.75,0.14833760261535645
334,0.7428571428571429,0.1491878777742386
335,0.7928571428571428,0.14785030484199524
336,0.8071428571428572,0.1451042741537094
337,0.7571428571428571,0.147117480635643
338,0.7357142857142858,0.14861194789409637
339,0.7785714285714286,0.14743202924728394
340,0.7428571428571429,0.147621750831604
341,0.7642857142857142,0.14747892320156097
342,0.8,0.14582180976867676
343,0.7928571428571428,0.14692619442939758
344,0.7714285714285715,0.14747931063175201
345,0.8142857142857143,0.1448146104812622
346,0.8214285714285714,0.14416183531284332
347,0.8357142857142857,0.14444826543331146
348,0.8071428571428572,0.14669100940227509
349,0.7142857142857143,0.14986692368984222
350,0.7571428571428571,0.14730745553970337
351,0.75,0.14857564866542816
352,0.7357142857142858,0.1488429456949234
353,0.7642857142857142,0.14888380467891693
354,0.8,0.14511911571025848
355,0.7714285714285715,0.1469578593969345
356,0.8,0.14527733623981476
357,0.8142857142857143,0.14287172257900238
358,0.7214285714285714,0.1476292461156845
359,0.7928571428571428,0.1470530778169632
360,0.7928571428571428,0.14488640427589417
361,0.8357142857142857,0.14420509338378906
362,0.7714285714285715,0.1473265141248703
363,0.7857142857142857,0.14742536842823029
364,0.7571428571428571,0.14654749631881714
365,0.8357142857142857,0.1420823484659195
366,0.7928571428571428,0.1446242779493332
367,0.7714285714285715,0.14524097740650177
368,0.7571428571428571,0.14555127918720245
369,0.8142857142857143,0.14274922013282776
370,0.8285714285714286,0.14436177909374237
371,0.8071428571428572,0.14567913115024567
372,0.8071428571428572,0.14432783424854279
373,0.7714285714285715,0.14669738709926605
374,0.7857142857142857,0.1475507616996765
375,0.8428571428571429,0.1417589634656906
376,0.8285714285714286,0.14296653866767883
377,0.8714285714285714,0.14117823541164398
378,0.8,0.14403221011161804
379,0.8071428571428572,0.14358466863632202
380,0.8,0.1429796665906906
381,0.7928571428571428,0.14462439715862274
382,0.8357142857142857,0.14334867894649506
383,0.7857142857142857,0.1454588621854782
384,0.8142857142857143,0.14322084188461304
385,0.7714285714285715,0.14492471516132355
386,0.8071428571428572,0.1422586888074875
387,0.8,0.14533810317516327
388,0.7785714285714286,0.14472948014736176
389,0.7714285714285715,0.1447051465511322
390,0.8,0.14630825817584991
391,0.7928571428571428,0.14622971415519714
392,0.8357142857142857,0.14272890985012054
393,0.8214285714285714,0.14189480245113373
394,0.7785714285714286,0.14236892759799957
395,0.7785714285714286,0.145167738199234
396,0.8214285714285714,0.14183315634727478
397,0.8357142857142857,0.13979677855968475
398,0.7642857142857142,0.14670920372009277
399,0.8714285714285714,0.14002634584903717
400,0.8214285714285714,0.1424243152141571
401,0.8,0.14559663832187653
402,0.8285714285714286,0.14048251509666443
403,0.8142857142857143,0.14242714643478394
404,0.8428571428571429,0.1409987062215805
405,0.7785714285714286,0.1444465070962906
406,0.8,0.14298982918262482
407,0.8428571428571429,0.14129947125911713
408,0.8357142857142857,0.13911989331245422
409,0.9,0.1381664127111435
410,0.8071428571428572,0.14376354217529297
411,0.8071428571428572,0.14331358671188354
412,0.8571428571428571,0.1408882439136505
413,0.8071428571428572,0.14253048598766327
414,0.8,0.14364834129810333
415,0.7857142857142857,0.144049271941185
416,0.8571428571428571,0.1399524062871933
417,0.85,0.1402020901441574
418,0.8428571428571429,0.14249220490455627
419,0.8428571428571429,0.14165465533733368
420,0.7928571428571428,0.14410163462162018
421,0.8071428571428572,0.14450208842754364
422,0.8214285714285714,0.14023491740226746
423,0.8357142857142857,0.13849928975105286
424,0.8214285714285714,0.142786905169487
425,0.8714285714285714,0.13635466992855072
426,0.85,0.13707146048545837
427,0.85,0.14041198790073395
428,0.8357142857142857,0.14075617492198944
429,0.8785714285714286,0.13737933337688446
430,0.9142857142857143,0.13558229804039001
431,0.8357142857142857,0.14394491910934448
432,0.8357142857142857,0.13921098411083221
433,0.8285714285714286,0.14058199524879456
434,0.8071428571428572,0.14162370562553406
435,0.7857142857142857,0.14345215260982513
436,0.8571428571428571,0.13871049880981445
437,0.8785714285714286,0.13850441575050354
438,0.8357142857142857,0.1406555473804474
439,0.8428571428571429,0.14152787625789642
440,0.8357142857142857,0.14017938077449799
441,0.8928571428571429,0.1381904035806656
442,0.8,0.14169453084468842
443,0.7857142857142857,0.14203765988349915
444,0.8714285714285714,0.13870829343795776
445,0.85,0.13986867666244507
446,0.8428571428571429,0.13877631723880768
447,0.7928571428571428,0.1431015580892563
448,0.8428571428571429,0.13953068852424622
449,0.8714285714285714,0.13774268329143524
450,0.8428571428571429,0.1395684778690338
451,0.8071428571428572,0.14170561730861664
452,0.8142857142857143,0.14271222054958344
453,0.8428571428571429,0.14076027274131775
454,0.8642857142857143,0.13815653324127197
455,0.85,0.13817158341407776
456,0.8214285714285714,0.1415334790945053
457,0.85,0.13942116498947144
458,0.8285714285714286,0.14174896478652954
459,0.85,0.1375567615032196
460,0.8,0.1408959925174713
461,0.8428571428571429,0.13827672600746155
462,0.8285714285714286,0.142922505736351
463,0.8357142857142857,0.13918882608413696
464,0.8571428571428571,0.13744474947452545
465,0.8571428571428571,0.13689309358596802
466,0.8285714285714286,0.1411484181880951
467,0.8071428571428572,0.1432080864906311
468,0.8785714285714286,0.1385306715965271
469,0.8714285714285714,0.13895703852176666
470,0.8214285714285714,0.14164620637893677
471,0.8,0.14165149629116058
472,0.8285714285714286,0.1412786990404129
473,0.8285714285714286,0.13981439173221588
474,0.8357142857142857,0.14066492021083832
475,0.8928571428571429,0.13590191304683685
476,0.8857142857142857,0.13793832063674927
477,0.8428571428571429,0.13860949873924255
478,0.8714285714285714,0.13834479451179504
479,0.8071428571428572,0.14084677398204803
480,0.8071428571428572,0.14127911627292633
481,0.8071428571428572,0.1404830664396286
482,0.8571428571428571,0.13810491561889648
483,0.8357142857142857,0.1386321783065796
484,0.8785714285714286,0.13610485196113586
485,0.8428571428571429,0.13846640288829803
486,0.8428571428571429,0.13835063576698303
487,0.8857142857142857,0.13631896674633026
488,0.8214285714285714,0.14036624133586884
489,0.8214285714285714,0.1418469101190567
490,0.7928571428571428,0.14281387627124786
491,0.8142857142857143,0.14155034720897675
492,0.8142857142857143,0.14124642312526703
493,0.85,0.14155994355678558
494,0.85,0.1394246369600296
495,0.8285714285714286,0.14119289815425873
496,0.8142857142857143,0.14136946201324463
497,0.8714285714285714,0.13855229318141937
498,0.8785714285714286,0.1372462660074234
499,0.7928571428571428,0.14285355806350708
500,0.8642857142857143,0.13726063072681427
501,0.8285714285714286,0.14158809185028076
502,0.8571428571428571,0.13658426702022552
503,0.8285714285714286,0.14014402031898499
504,0.8428571428571429,0.1383260041475296
505,0.8571428571428571,0.13737760484218597
506,0.8714285714285714,0.13937990367412567
507,0.85,0.13999176025390625
508,0.8642857142857143,0.13935935497283936
509,0.8428571428571429,0.13916611671447754
510,0.8714285714285714,0.1363644301891327
511,0.8428571428571429,0.13839057087898254
512,0.7928571428571428,0.14359956979751587
513,0.8,0.1422385424375534
514,0.8857142857142857,0.1367063969373703
515,0.9,0.13512569665908813
516,0.8142857142857143,0.14111115038394928
517,0.8785714285714286,0.13693588972091675
518,0.8428571428571429,0.13907968997955322
519,0.85,0.13743142783641815
520,0.85,0.13776357471942902
521,0.8928571428571429,0.1372392624616623
522,0.8071428571428572,0.1387406289577484
523,0.8357142857142857,0.14065390825271606
524,0.8857142857142857,0.1374742090702057
525,0.8571428571428571,0.13729740679264069
526,0.8714285714285714,0.1366712599992752
527,0.8785714285714286,0.1373784989118576
528,0.85,0.1382816880941391
529,0.8357142857142857,0.14065393805503845
530,0.8357142857142857,0.13806329667568207
531,0.8928571428571429,0.13532114028930664
532,0.8642857142857143,0.13591355085372925
533,0.8428571428571429,0.1376962810754776
534,0.85,0.1382625252008438
535,0.8071428571428572,0.14053842425346375
536,0.8357142857142857,0.14026455581188202
537,0.8785714285714286,0.13599489629268646
538,0.8571428571428571,0.13988065719604492
539,0.8142857142857143,0.14094220101833344
540,0.85,0.138009175658226
541,0.8142857142857143,0.14159327745437622
542,0.85,0.1391013115644455
543,0.85,0.13780401647090912
544,0.8428571428571429,0.13861675560474396
545,0.8857142857142857,0.13671420514583588
546,0.8714285714285714,0.13686029613018036
547,0.9214285714285714,0.135218545794487
548,0.85,0.13903175294399261
549,0.8571428571428571,0.1377895325422287
550,0.8785714285714286,0.13698172569274902
551,0.8857142857142857,0.13644342124462128
552,0.9071428571428571,0.1342991441488266
553,0.8785714285714286,0.1384659856557846
554,0.8428571428571429,0.13882963359355927
555,0.8428571428571429,0.13880927860736847
556,0.8285714285714286,0.14010371267795563
557,0.8071428571428572,0.13931183516979218
558,0.8428571428571429,0.13800553977489471
559,0.8928571428571429,0.13618658483028412
560,0.8714285714285714,0.1363682746887207
561,0.8714285714285714,0.13847769796848297
562,0.8428571428571429,0.13726463913917542
563,0.85,0.13689860701560974
564,0.8785714285714286,0.13674913346767426
565,0.8285714285714286,0.13863877952098846
566,0.8214285714285714,0.14160963892936707
567,0.8642857142857143,0.135441392660141
568,0.8714285714285714,0.13671645522117615
569,0.8,0.139090433716774
570,0.8071428571428572,0.13872186839580536
571,0.9428571428571428,0.13423845171928406
572,0.8428571428571429,0.1371804177761078
573,0.8428571428571429,0.13843314349651337
574,0.8785714285714286,0.13535176217556
575,0.8071428571428572,0.14264705777168274
576,0.8785714285714286,0.13713505864143372
577,0.8357142857142857,0.1403217762708664
578,0.8142857142857143,0.14048175513744354
579,0.8642857142857143,0.13834872841835022
580,0.85,0.1389882117509842
581,0.8571428571428571,0.1379699558019638
582,0.8428571428571429,0.13934087753295898
583,0.85,0.13771075010299683
584,0.8714285714285714,0.13801835477352142
585,0.8785714285714286,0.1361370086669922
586,0.8714285714285714,0.13621631264686584
587,0.8928571428571429,0.13598422706127167
588,0.8785714285714286,0.1366444081068039
589,0.8785714285714286,0.13664193451404572
590,0.8428571428571429,0.1384953111410141
591,0.8357142857142857,0.14038345217704773
592,0.8928571428571429,0.13733410835266113
593,0.8714285714285714,0.1371205747127533
594,0.8142857142857143,0.13974934816360474
595,0.8285714285714286,0.1400618553161621
596,0.9071428571428571,0.13353221118450165
597,0.85,0.13675233721733093
598,0.8642857142857143,0.13868097960948944
599,0.8071428571428572,0.14237715303897858
600,0.85,0.13805542886257172
601,0.8571428571428571,0.1385076344013214
602,0.8714285714285714,0.1381867676973343
603,0.8142857142857143,0.14166423678398132
604,0.8285714285714286,0.14007213711738586
605,0.8714285714285714,0.13609415292739868
606,0.8142857142857143,0.14122070372104645
607,0.8428571428571429,0.1397022306919098
608,0.8714285714285714,0.13719932734966278
609,0.8642857142857143,0.1386766880750656
610,0.8214285714285714,0.14092691242694855
611,0.8714285714285714,0.13769236207008362
612,0.8714285714285714,0.13759636878967285
613,0.8285714285714286,0.14002861082553864
614,0.8285714285714286,0.13890641927719116
615,0.8642857142857143,0.13764475286006927
616,0.85,0.13841456174850464
617,0.8785714285714286,0.1361982375383377
618,0.8142857142857143,0.14001362025737762
619,0.8785714285714286,0.13587519526481628
620,0.8428571428571429,0.1376459151506424
621,0.8142857142857143,0.13720743358135223
622,0.8571428571428571,0.1376912146806717
623,0.8714285714285714,0.13752134144306183
624,0.8571428571428571,0.13656997680664062
625,0.8428571428571429,0.13716810941696167
626,0.9142857142857143,0.13456501066684723
627,0.9071428571428571,0.13432350754737854
628,0.8857142857142857,0.13636592030525208
629,0.8285714285714286,0.13921508193016052
630,0.8571428571428571,0.1377132385969162
631,0.8428571428571429,0.13780510425567627
632,0.8285714285714286,0.13829870522022247
633,0.8785714285714286,0.1367945671081543
634,0.8714285714285714,0.1367519348859787
635,0.8285714285714286,0.13863050937652588
636,0.8357142857142857,0.13865730166435242
637,0.8571428571428571,0.13700047135353088
638,0.8642857142857143,0.13802973926067352
639,0.8714285714285714,0.13590706884860992
640,0.8285714285714286,0.13832467794418335
641,0.8357142857142857,0.13824760913848877
642,0.8857142857142857,0.13520458340644836
643,0.9071428571428571,0.13366380333900452
644,0.8785714285714286,0.136494442820549
645,0.8785714285714286,0.13660956919193268
646,0.8785714285714286,0.13569916784763336
647,0.8928571428571429,0.13528385758399963
648,0.8857142857142857,0.13597215712070465
649,0.8285714285714286,0.13927988708019257
650,0.8428571428571429,0.13789330422878265
651,0.8285714285714286,0.13841299712657928
652,0.8857142857142857,0.13631457090377808
653,0.9071428571428571,0.13324344158172607
654,0.9,0.13357757031917572
655,0.85,0.13784542679786682
656,0.8357142857142857,0.13871954381465912
657,0.9142857142857143,0.13318292796611786
658,0.8428571428571429,0.13981865346431732
659,0.7928571428571428,0.1423484981060028
660,0.8214285714285714,0.1397632658481598
661,0.8928571428571429,0.13520072400569916
662,0.9214285714285714,0.13497436046600342
663,0.8928571428571429,0.1356031894683838
664,0.8857142857142857,0.13433097302913666
665,0.8714285714285714,0.1369074136018753
666,0.8142857142857143,0.13973301649093628
667,0.9142857142857143,0.1347648948431015
668,0.8071428571428572,0.14165332913398743
669,0.8714285714285714,0.13692380487918854
670,0.8571428571428571,0.13837848603725433
671,0.8571428571428571,0.13840322196483612
672,0.8857142857142857,0.13484784960746765
673,0.8714285714285714,0.1362493634223938
674,0.8928571428571429,0.13481134176254272
675,0.9214285714285714,0.13235913217067719
676,0.8571428571428571,0.13781648874282837
677,0.8214285714285714,0.137094184756279
678,0.85,0.1360110193490982
679,0.8928571428571429,0.13364975154399872
680,0.8714285714285714,0.13641487061977386
681,0.85,0.136193186044693
682,0.8285714285714286,0.13929519057273865
683,0.8642857142857143,0.13488836586475372
684,0.8928571428571429,0.13348200917243958
685,0.8571428571428571,0.1352665275335312
686,0.8428571428571429,0.13721363246440887
687,0.8142857142857143,0.13889743387699127
688,0.8142857142857143,0.13943296670913696
689,0.8428571428571429,0.1356496810913086
690,0.8357142857142857,0.13790909945964813
691,0.85,0.1369560807943344
692,0.8428571428571429,0.1388450711965561
693,0.8857142857142857,0.13542327284812927
694,0.8785714285714286,0.1364140808582306
695,0.9,0.1345583200454712
696,0.8857142857142857,0.13476251065731049
697,0.9142857142857143,0.13342711329460144
698,0.8857142857142857,0.13624002039432526
699,0.8857142857142857,0.1355743259191513
700,0.8714285714285714,0.1359621286392212
701,0.8857142857142857,0.13662709295749664
702,0.8785714285714286,0.13527758419513702
703,0.8357142857142857,0.13951723277568817
704,0.8428571428571429,0.13733328878879547
705,0.8857142857142857,0.13499055802822113
706,0.8928571428571429,0.13577012717723846
707,0.8857142857142857,0.13502024114131927
708,0.8785714285714286,0.13506636023521423
709,0.8857142857142857,0.1344839334487915
710,0.8785714285714286,0.1366407424211502
711,0.8285714285714286,0.13951174914836884
712,0.8714285714285714,0.13572575151920319
713,0.8571428571428571,0.13785114884376526
714,0.9142857142857143,0.13178686797618866
715,0.8928571428571429,0.13486550748348236
716,0.8785714285714286,0.13534174859523773
717,0.8785714285714286,0.13414786756038666
718,0.9071428571428571,0.13369017839431763
719,0.9071428571428571,0.13629576563835144
720,0.8428571428571429,0.13753962516784668
721,0.8642857142857143,0.13766317069530487
722,0.8785714285714286,0.1356370896100998
