Epoch,Train Accuracy,Val Accuracy,Train Loss,Val Loss
1,0.9350488185882568,0.9338728785514832,0.06501998752355576,0.06612655520439148
2,0.9359281063079834,0.9338728785514832,0.0640723779797554,0.06612655520439148
3,0.9359278678894043,0.9338728785514832,0.06407234817743301,0.06612655520439148
